property_type,sector,society,price,price_per_sqft,area,super_built_up_area,built_up_area,carpet_area,bedRoom,bathroom,balcony,floorNum,agePossession,store room,servant room,puja room,study room,others,East,North,North-East,North-West,South,South-East,South-West,Unknown,West,furnish_type,luxury_score
flat,sector 65,emaar mgf emerald floors premier. ,2.35,14242.0,1650.05,,1650.0,,3.0,3.0,2,4.0,relatively new,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,631.0
flat,sector 62,pioneer urban presidia,7.15,16486.0,4337.01,4337.0,4337.0,,4.0,5.0,3+,7.0,relatively new,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,592.0
flat,sector 77,emaar mgf palm hills. ,1.64,8410.0,1950.06,1950.0,1950.0,,4.0,3.0,3,9.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,358.0
flat,sector 65,emaar mgf emerald floors premier. ,2.8,16969.0,1650.07,1650.0,1650.0,,3.0,3.0,2,3.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,383.0
flat,sector 54,la lagune,6.75,21360.0,3160.11,3160.0,3160.0,2240.0,4.0,6.0,3+,11.0,moderately old,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,474.0
flat,sector 67,mm merlin. ,3.5,14583.0,2400.05,2400.0,2400.0,2050.0,3.0,4.0,3,17.0,relatively new,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,659.0
flat,sector 65,mm latitude,4.6,26790.0,1717.06,,,1717.0,3.0,3.0,3,7.0,new property,1,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,498.0
flat,sector 74,mm skywalk,2.25,12500.0,1800.0,2000.0,2000.0,1800.0,3.0,3.0,3,5.0,relatively new,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,691.0
flat,sector 82,dlf the primus. ,2.2,10516.0,2092.05,2092.0,2092.0,,3.0,3.0,3+,16.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
flat,sector 82,dlf the primus. ,2.85,10936.0,2606.07,2606.0,2606.0,1800.0,4.0,4.0,3+,2.0,new property,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,708.0
flat,sector 90,dlf regal gardens. ,1.76,7945.0,2215.23,2215.0,2215.0,1670.0,4.0,4.0,3+,8.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,532.0
flat,sector 106,paras dews,1.0,7220.0,1385.04,1385.0,1385.0,845.0,2.0,2.0,3+,2.0,new property,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,61.0
flat,sector 61,pioneer park. ,3.6,12627.0,2851.03,2851.0,2851.0,,4.0,4.0,3,3.0,moderately old,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,465.0
flat,sector 85,ss the leaf. ,1.78,7392.0,2408.01,2408.0,2408.0,,3.0,4.0,3+,6.0,new property,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,481.0
flat,sector 71,chd avenue . ,0.98,6049.0,1620.1,1620.0,1620.0,,3.0,3.0,3,0.0,moderately old,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,270.0
flat,sector 60,ireo skyon. ,2.82,12818.0,2200.03,2403.0,2403.0,2200.0,3.0,3.0,3,2.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,669.0
flat,sector 72,tata primanti. ,3.21,16050.0,2000.0,2185.0,2185.0,2000.0,3.0,4.0,3+,15.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 113,la vida by tata housing,1.9,18500.0,1027.03,1579.0,1579.0,1027.0,3.0,2.0,2,10.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 90,dlf regal gardens. ,1.19,5505.0,2161.67,1726.0,1726.0,,3.0,3.0,2,11.0,relatively new,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,284.0
flat,sector 81,bestech park view ananda. ,1.35,7541.0,1790.21,1790.0,1790.0,1130.0,3.0,3.0,3+,10.0,moderately old,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,364.0
flat,sector 69,tulip purple,1.8,9000.0,2000.0,2400.0,2400.0,2000.0,4.0,5.0,3+,4.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 103,indiabulls centrum park. ,1.35,7541.0,1790.21,1790.0,1790.0,,3.0,3.0,3+,3.0,relatively new,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,669.0
flat,sector 109,sbtl caladium,1.7,6679.0,2545.29,2545.0,2545.0,,3.0,3.0,3+,9.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,640.0
flat,sector 82,vatika the seven lamps. ,1.6,6597.0,2425.34,2425.0,2425.0,,4.0,5.0,3+,8.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,577.0
flat,sector 60,ireo skyon. ,2.65,13125.0,2019.05,2045.0,2045.0,2019.0,3.0,4.0,3+,7.0,moderately old,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,545.0
flat,sector 85,orris carnation residency. ,0.5499,5788.0,950.07,1115.0,1115.0,950.0,2.0,2.0,2,5.0,relatively new,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,691.0
flat,sector 102,emaar gurgaon greens. ,1.4,13690.0,1022.64,1650.0,1650.0,1022.58,3.0,3.0,3,7.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245.0
flat,sector 1,bestech park view residency. ,1.26,8051.0,1565.02,1565.0,1565.0,,2.0,2.0,3,7.0,moderately old,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,340.0
flat,sector 107,mm woodshire. ,1.7,6141.0,2768.28,2768.0,2768.0,,4.0,5.0,3+,9.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,283.0
flat,sector 22,ambience creacions,4.1,28101.0,1459.02,2781.0,2781.0,1459.0,3.0,3.0,3+,2.0,new property,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,491.0
flat,sector 103,indiabulls centrum park. ,1.01,8080.0,1250.0,1423.0,1423.0,1250.0,2.0,2.0,3,5.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,663.0
flat,sector 99,pareena coban residences,1.45,7260.0,1997.25,1997.0,1997.0,,3.0,5.0,3,11.0,relatively new,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,154.0
flat,sector 48,parsvnath green ville. ,1.6,8376.0,1910.22,1910.0,1910.0,1800.0,3.0,3.0,3+,8.0,old,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154.0
flat,sector 66,emaar mgf the palm drive. ,2.99,14950.0,2000.0,2000.0,2000.0,1500.0,3.0,3.0,3,7.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154.0
flat,sector 102,conscient heritage max. ,1.9,9783.0,1942.14,1942.0,1942.0,,3.0,4.0,3+,20.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,662.0
flat,sector 65,emaar mgf emerald estate. ,1.75,12544.0,1395.09,1395.0,1395.0,809.0,3.0,3.0,3,10.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,439.0
flat,sector 90,dlf regal gardens. ,1.3,7150.0,1818.18,1818.0,1818.0,1400.0,3.0,3.0,3+,7.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,545.0
flat,sector 67,ireo victory valley. ,2.95,12235.0,2411.12,2411.0,2411.0,1906.0,3.0,3.0,3,10.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 67,mm merlin. ,3.4,14418.0,2358.16,2358.0,2358.0,1708.0,3.0,4.0,3,16.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 67,mm merlin. ,3.32,14079.0,2358.12,2358.0,2358.0,1709.0,3.0,4.0,3,8.0,new property,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 1,bestech park view residency. ,0.95,6713.0,1415.16,1415.0,1415.0,,2.0,2.0,3,1.0,moderately old,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,296.0
flat,sector 74,mm skywalk,1.55,13790.0,1124.0,1406.0,1406.0,1124.0,2.0,2.0,3+,18.0,relatively new,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,531.0
flat,sector 74,mm skywalk,1.54,10814.0,1424.08,1424.0,1424.0,1139.0,2.0,2.0,3+,15.0,relatively new,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,531.0
flat,sector 74,mm skywalk,2.45,12140.0,2018.12,2018.0,2018.0,1614.0,3.0,3.0,3+,25.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,531.0
flat,sector 104,puri emerald bay. ,2.6,15160.0,1715.04,2450.0,2450.0,1715.0,3.0,4.0,3+,5.0,relatively new,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,304.0
flat,sector 85,ss the leaf. ,1.83,7610.0,2404.73,2408.0,2408.0,1875.0,3.0,4.0,3,9.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.09,6661.0,1636.39,1640.0,1640.0,1350.0,2.0,2.0,3,5.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.87,7780.0,2403.6,2408.0,2408.0,2175.0,3.0,4.0,3,7.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.05,6163.0,1703.72,1671.0,1671.0,,2.0,2.0,3+,7.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,530.0
flat,sector 85,ss the leaf. ,1.77,7350.0,2408.16,2408.0,2408.0,,3.0,4.0,3+,7.0,new property,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,432.0
flat,sector 74,mm skywalk,2.2,10901.0,2018.16,2018.0,2018.0,,3.0,3.0,3,12.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,40.0
flat,sector 2,ansal api celebrity suites,0.6,8163.0,735.02,735.0,735.0,,1.0,1.0,1,5.0,moderately old,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,339.0
flat,sector 47,cghs airport apartment,1.8,6000.0,3000.0,3000.0,3000.0,2700.0,4.0,4.0,3+,4.0,moderately old,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,444.0
flat,sector 1,sbr minda sec- imt manesar,0.64,4193.0,1526.35,,,1526.0,3.0,2.0,3+,6.0,old,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,188.0
flat,sector 1,prasha apartments,0.75,3309.0,2266.55,2115.0,2115.0,,3.0,3.0,3+,3.0,moderately old,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,110.0
flat,sector 65,mm golfestate. ,4.95,15906.0,3112.03,3112.0,3112.0,,3.0,3.0,3,10.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,333.0
flat,sector 112,experion windchants. ,4.25,11294.0,3763.06,3763.0,3763.0,2800.0,3.0,5.0,2,15.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,306.0
flat,sector 112,experion windchants. ,5.31,11204.0,4739.38,4739.0,4739.0,3400.0,4.0,6.0,3+,15.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,306.0
flat,sector 102,emaar gurgaon greens. ,1.4,8484.0,1650.17,1650.0,1650.0,1022.58,3.0,3.0,3,10.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,174.0
flat,sector 112,experion windchants. ,2.8,11470.0,2441.15,2441.0,2441.0,1800.0,2.0,3.0,2,9.0,relatively new,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,550.0
flat,sector 110,indiabulls enigma,4.1,10567.0,3880.0,3880.0,3880.0,3000.0,5.0,5.0,2,10.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,587.0
flat,sector 110,indiabulls enigma,3.4,10000.0,3400.0,3400.0,3400.0,2800.0,4.0,5.0,3,10.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,551.0
flat,sector 60,ireo skyon. ,3.05,12788.0,2385.05,2385.0,2385.0,2200.0,3.0,3.0,3,9.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,640.0
flat,sector 72,tata primanti. ,4.25,13076.0,3250.23,3250.0,3250.0,,4.0,4.0,3+,0.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,669.0
flat,sector 82,vatika independent floors. ,1.16,6987.0,1660.23,,,1660.0,3.0,3.0,3+,1.0,relatively new,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,617.0
flat,sector 51,citizen apartment,3.55,6826.0,5200.7,,5200.0,4700.0,5.0,6.0,3+,11.0,moderately old,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,590.0
flat,sector 102,adani mk oyster grande. ,1.8,9528.0,1889.17,1889.0,1889.0,,3.0,4.0,3,17.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,154.0
flat,sector 102,shapoorji pallonji joyville gurugram. ,1.75,15514.0,1128.01,1852.0,1852.0,1128.0,3.0,3.0,3+,1.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.0
flat,sector 102,shapoorji pallonji joyville gurugram. ,1.2,14563.0,824.01,1359.0,1359.0,824.0,2.0,2.0,3,0.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 102,emaar gurgaon greens. ,1.52,9212.0,1650.02,1650.0,1650.0,1022.58,3.0,3.0,3,7.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,520.0
flat,sector 56,kiran residency,1.55,6888.0,2250.29,2250.0,2250.0,1750.0,3.0,3.0,3+,5.0,moderately old,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,313.0
flat,sector 81,dlf the ultima. ,2.4,11412.0,2103.05,2103.0,2103.0,1257.0,3.0,3.0,3+,12.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154.0
flat,sector 81,dlf the ultima. ,2.35,11174.0,2103.1,2103.0,2103.0,1257.0,3.0,3.0,3+,14.0,relatively new,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,154.0
flat,sector 81,dlf the ultima. ,2.28,10841.0,2103.13,2103.0,2103.0,1257.0,3.0,3.0,3+,14.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154.0
flat,sector 84,ss the coralwood. ,1.1,4857.0,2264.77,1750.0,1750.0,,3.0,3.0,2,9.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,270.0
flat,sector 81,dlf the ultima. ,2.3,10936.0,2103.15,2103.0,2103.0,1257.0,3.0,3.0,3+,19.0,relatively new,0,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154.0
flat,sector 107,mm woodshire. ,1.35,5717.0,2361.38,2361.0,2361.0,,3.0,4.0,3+,8.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,251.0
flat,sector 104,puri emerald bay. ,2.45,10000.0,2450.0,2450.0,2450.0,1840.0,3.0,4.0,3+,14.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,221.0
flat,sector 107,mm woodshire. ,0.9,5867.0,1534.0,1534.0,1534.0,1056.0,2.0,2.0,3,8.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,251.0
flat,sector 65,emaar mgf emerald floors premier. ,2.8,14177.0,1975.03,,,1975.0,4.0,4.0,3,2.0,relatively new,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,352.0
flat,sector 50,eros wembley estate. ,1.4,10174.0,1376.06,1376.0,1376.0,,3.0,3.0,2,9.0,relatively new,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,509.0
flat,sector 1,bestech park view residency. ,1.36,7646.0,1778.71,1780.0,1780.0,,3.0,3.0,3+,5.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,323.0
flat,sector 1,bestech park view residency. ,0.985,6961.0,1415.03,1415.0,1415.0,,2.0,2.0,3,0.0,moderately old,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,335.0
flat,sector 1,bestech park view residency. ,0.562,8632.0,651.07,,,651.0,1.0,1.0,2,6.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,321.0
flat,sector 84,alpha corp gurgaonone . ,2.2,7586.0,2900.08,,,2900.0,4.0,4.0,3,10.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,59.0
flat,sector 1,deepak minda,1.2,4528.0,2650.18,,,2650.0,3.0,3.0,3+,6.0,moderately old,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,38.0
flat,sector 103,indiabulls centrum park. ,1.33,8580.0,1550.12,1790.0,1790.0,1550.0,3.0,3.0,3+,8.0,relatively new,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,615.0
flat,sector 37,imperia the esfera,0.87,5513.0,1578.09,1578.0,1578.0,,2.0,3.0,3+,9.0,new property,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.09,6666.0,1635.16,1640.0,1640.0,1635.0,2.0,2.0,3,9.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,691.0
flat,sector 66,emaar mgf the palm drive. ,3.0,15384.0,1950.08,1950.0,1950.0,1620.0,3.0,3.0,2,12.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,408.0
flat,sector 83,emaar palm gardens. ,1.75,9210.0,1900.11,1900.0,1900.0,1240.04,3.0,3.0,3+,11.0,relatively new,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,498.0
flat,sector 83,emaar palm gardens. ,1.75,9210.0,1900.11,1900.0,1900.0,1240.04,3.0,3.0,3,6.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,458.0
flat,sector 60,ireo skyon. ,3.8,13571.0,2800.09,2800.0,2800.0,2768.0,4.0,5.0,3,15.0,moderately old,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,552.0
flat,sector 81,dlf the ultima. ,3.5,11686.0,2995.04,2995.0,2995.0,2200.0,4.0,5.0,3+,7.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
flat,sector 90,dlf regal gardens. ,1.78,8036.0,2215.03,2215.0,2215.0,1650.0,4.0,4.0,3+,8.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,531.0
flat,sector 85,ss the leaf. ,1.08,6585.0,1640.09,1640.0,1640.0,1125.0,2.0,2.0,3,8.0,new property,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,644.0
flat,sector 85,ss the leaf. ,2.03,7230.0,2807.75,2812.0,2812.0,2175.0,4.0,4.0,3+,3.0,relatively new,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,1.12,6453.0,1735.63,1741.0,1741.0,1335.0,2.0,2.0,3,10.0,relatively new,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 85,ss the leaf. ,2.0,6578.0,3040.44,2812.0,2812.0,,4.0,5.0,3+,1.0,relatively new,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,440.0
flat,sector 85,ss the leaf. ,1.04,5973.0,1741.17,1741.0,1741.0,,2.0,3.0,3+,4.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,417.0
flat,sector 85,orris aster court premier,1.25,5896.0,2120.08,2120.0,2120.0,1800.0,3.0,4.0,2,5.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 60,ireo skyon. ,2.05,15185.0,1350.02,1524.0,1524.0,1350.0,2.0,3.0,2,2.0,relatively new,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691.0
flat,sector 72,tata primanti. ,3.19,12152.0,2625.08,2625.0,2625.0,,4.0,5.0,3+,20.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,628.0
flat,sector 72,tata primanti. ,3.85,13253.0,2905.0,2905.0,2905.0,,4.0,5.0,3+,13.0,relatively new,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,708.0
flat,sector 72,tata primanti. ,3.2,12190.0,2625.1,2625.0,2625.0,2550.0,4.0,4.0,3+,8.0,moderately old,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,665.0
flat,sector 84,antriksh heights. ,0.885,4370.0,2025.17,2025.0,2025.0,,3.0,3.0,3,8.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,312.0
flat,sector 84,antriksh heights. ,0.49,4355.0,1125.14,1125.0,1125.0,,2.0,2.0,2,16.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300.0
flat,sector 70,shree vardhman victoria. ,1.65,8461.0,1950.12,1950.0,1950.0,,3.0,4.0,3,12.0,relatively new,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,270.0
flat,sector 81,bestech park view grand spa. ,2.35,8834.0,2660.18,2660.0,2660.0,2354.0,3.0,4.0,3+,10.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,486.0
flat,sector 81,bestech park view ananda. ,1.4,7734.0,1810.19,1810.0,1810.0,1180.0,3.0,3.0,3+,6.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,381.0
flat,sector 82,mapsko royale ville. ,0.97,5418.0,1790.33,1790.0,1790.0,,3.0,4.0,2,16.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,369.0
flat,sector 50,the close north. ,2.35,11358.0,2069.03,2069.0,2069.0,1800.0,3.0,3.0,3,8.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,154.0
flat,sector 67,bestech park view spa next. ,3.32,12599.0,2635.13,2635.0,2635.0,,4.0,5.0,3+,12.0,moderately old,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,682.0
flat,sector 83,vatika gurgaon . ,1.25,6313.0,1980.04,1980.0,1980.0,1400.0,3.0,3.0,2,12.0,moderately old,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,413.0
flat,sector 67,mm merlin. ,2.8,13678.0,2047.08,2047.0,2047.0,1880.0,3.0,3.0,3,5.0,moderately old,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.0
flat,sector 65,mm latitude,4.7,19747.0,2380.11,2380.0,2380.0,1231.0,3.0,3.0,3+,9.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,122.0
flat,sector 102,emaar gurgaon greens. ,1.3,7878.0,1650.17,1650.0,1650.0,1155.0,3.0,3.0,3,7.0,relatively new,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,344.0
flat,sector 78,umang monsoon breeze,0.62,5004.0,1239.01,1239.0,1239.0,947.0,2.0,2.0,1,7.0,moderately old,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,488.0
flat,sector 78,umang monsoon breeze,0.8,4836.0,1654.26,1654.0,1654.0,1310.0,3.0,2.0,2,7.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,463.0
